====================================================================================================
L2G RESULTS (CHAMFER ASYMMETRIC) - TOP 700
Parameters: k=700, M=1600, w=0.19, p=0.01
====================================================================================================

Query: query_0000
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
197    db_001224                           -0.20115149
198    db_003579                           -0.21565989
199    db_002651                           -0.22340222
200    db_000591                           -0.24434323
201    db_002955                           -0.25153666
202    db_001718                           -0.25295580
203    db_003342                           -0.25438578
204    db_000801                           -0.25554384
205    db_002627                           -0.26654840
206    db_000156                           -0.27016805
207    db_000464                           -0.27859554
208    db_004139                           -0.28028056
209    db_003504                           -0.29312695
210    db_003665                           -0.31472594
211    db_000212                           -0.31581941
212    db_002242                           -0.31696700
213    db_003862                           -0.31808579
214    db_000028                           -0.32041059
215    db_002050                           -0.32713723
216    db_003679                           -0.33523872
217    db_001090                           -0.33603731
218    db_005061                           -0.35204081
219    db_004425                           -0.36049796
220    db_002770                           -0.36478476
221    db_003355                           -0.36706809
222    db_001856                           -0.37414577
223    db_003224                           -0.39064937
224    db_006023                           -0.40044837
225    db_004654                           -0.41121343
226    db_001040                           -0.41204524
227    db_003243                           -0.42029184
228    db_005161                           -0.42777841
229    db_001061                           -0.43272055
230    db_004518                           -0.43687001
231    db_000369                           -0.44438582
232    db_000361                           -0.45857796
233    db_004706                           -0.45946094
234    db_001838                           -0.46349632
235    db_006076                           -0.46403037
236    db_006075                           -0.46403038
237    db_003334                           -0.46437614
238    db_006138                           -0.47051727
239    db_003389                           -0.47580799
240    db_004014                           -0.47703546
241    db_002038                           -0.47850858
242    db_003780                           -0.48067163
243    db_000806                           -0.48157409
244    db_005166                           -0.48584630
245    db_000859                           -0.48616975
246    db_004313                           -0.48675530
247    db_005902                           -0.48799759
248    db_001945                           -0.48913009
249    db_001758                           -0.49856071
250    db_003329                           -0.50055784
251    db_006158                           -0.50322249
252    db_005788                           -0.51374324
253    db_004875                           -0.51402821
254    db_000231                           -0.51407685
255    db_005541                           -0.51469135
256    db_001998                           -0.51637155
257    db_001141                           -0.51637203
258    db_004359                           -0.51645539
259    db_002378                           -0.51816368
260    db_000223                           -0.52168335
261    db_006175                           -0.52727965
262    db_002226                           -0.52962992
263    db_004692                           -0.53069190
264    db_002724                           -0.53395889
265    db_002198                           -0.53458937
266    db_002147                           -0.53650778
267    db_006061                           -0.54382473
268    db_003991                           -0.54531218
269    db_002464                           -0.54721148
270    db_001904                           -0.54887749
271    db_005548                           -0.54936230
272    db_000391                           -0.54954897
273    db_004008                           -0.55137669
274    db_004623                           -0.55352781
275    db_005187                           -0.55563616
276    db_005580                           -0.55792151
277    db_005604                           -0.55879268
278    db_000431                           -0.55933422
279    db_003674                           -0.56013874
280    db_001720                           -0.56040613
281    db_004339                           -0.56060501
282    db_000618                           -0.56081168
283    db_001519                           -0.56330052
284    db_000191                           -0.56349698
285    db_003623                           -0.56433980
286    db_003022                           -0.56438483
287    db_001837                           -0.56768355
288    db_000282                           -0.57111791
289    db_000409                           -0.57243407
290    db_005007                           -0.57278358
291    db_002384                           -0.57278920
292    db_001960                           -0.57502466
293    db_003892                           -0.57587947
294    db_004248                           -0.57666293
295    db_000159                           -0.58025953
296    db_002399                           -0.58027240
297    db_002436                           -0.58110747
298    db_001274                           -0.58131025
299    db_005970                           -0.58149483
300    db_001918                           -0.58150972
301    db_001974                           -0.58233382
302    db_001343                           -0.58246609
303    db_001548                           -0.58483929
304    db_002991                           -0.58490051
305    db_000239                           -0.58522283
306    db_002762                           -0.58529539
307    db_002966                           -0.58561370
308    db_006290                           -0.58628526
309    db_004126                           -0.58635320
310    db_005069                           -0.58640411
311    db_002524                           -0.58713473
312    db_002996                           -0.58808417
313    db_004361                           -0.58818232
314    db_005507                           -0.58821897
315    db_000530                           -0.58892865
316    db_000356                           -0.58904976
317    db_002943                           -0.58996381
318    db_002832                           -0.59000028
319    db_005010                           -0.59155236
320    db_002112                           -0.59168317
321    db_001891                           -0.59300020
322    db_000993                           -0.59307405
323    db_003716                           -0.59378194
324    db_004045                           -0.59418642
325    db_003402                           -0.59423990
326    db_005105                           -0.59499868
327    db_003307                           -0.59542998
328    db_005073                           -0.59631852
329    db_005693                           -0.59732721
330    db_002986                           -0.59767510
331    db_004727                           -0.59792549
332    db_002783                           -0.59879241
333    db_003192                           -0.59882701
334    db_006169                           -0.59899149
335    db_003527                           -0.59945650
336    db_002725                           -0.59953232
337    db_003349                           -0.59981296
338    db_002094                           -0.59986177
339    db_003294                           -0.60068302
340    db_003440                           -0.60116966
341    db_001792                           -0.60157795
342    db_000553                           -0.60167896
343    db_005327                           -0.60186373
344    db_004198                           -0.60190589
345    db_004498                           -0.60245956
346    db_003438                           -0.60251719
347    db_005820                           -0.60259438
348    db_003088                           -0.60315480
349    db_002251                           -0.60368168
350    db_004085                           -0.60371489
351    db_002163                           -0.60372023
352    db_005649                           -0.60383424
353    db_005877                           -0.60388052
354    db_004495                           -0.60391572
355    db_004015                           -0.60400498
356    db_004474                           -0.60428368
357    db_000740                           -0.60520812
358    db_000271                           -0.60585750
359    db_004289                           -0.60593118
360    db_001895                           -0.60599795
361    db_001302                           -0.60662997
362    db_005065                           -0.60701078
363    db_005623                           -0.60703063
364    db_005578                           -0.60750653
365    db_005154                           -0.60756426
366    db_000572                           -0.60757083
367    db_005424                           -0.60771465
368    db_005526                           -0.60802258
369    db_001262                           -0.60842654
370    db_000237                           -0.60854557
371    db_005289                           -0.60885665
372    db_005195                           -0.60887326
373    db_005196                           -0.60887326
374    db_002772                           -0.60887329
375    db_003972                           -0.60898340
376    db_004323                           -0.60921335
377    db_005325                           -0.60979702
378    db_002265                           -0.61002522
379    db_005430                           -0.61005161
380    db_000664                           -0.61031367
381    db_001058                           -0.61044403
382    db_005515                           -0.61052395
383    db_003255                           -0.61065143
384    db_005410                           -0.61098698
385    db_002805                           -0.61110706
386    db_004496                           -0.61117994
387    db_004097                           -0.61143139
388    db_004929                           -0.61147892
389    db_004209                           -0.61169563
390    db_001988                           -0.61232957
391    db_004791                           -0.61246879
392    db_002077                           -0.61247829
393    db_001503                           -0.61249473
394    db_000603                           -0.61274449
395    db_001806                           -0.61277826
396    db_004821                           -0.61279785
397    db_001726                           -0.61287470
398    db_001876                           -0.61287958
399    db_000012                           -0.61288784
400    db_005471                           -0.61299256
401    db_005634                           -0.61324923
402    db_006001                           -0.61336795
403    db_004205                           -0.61359736
404    db_005006                           -0.61361429
405    db_002800                           -0.61363897
406    db_002853                           -0.61374315
407    db_001131                           -0.61378129
408    db_002369                           -0.61382031
409    db_002400                           -0.61387808
410    db_000232                           -0.61414600
411    db_002303                           -0.61416818
412    db_003906                           -0.61431739
413    db_005602                           -0.61461000
414    db_003127                           -0.61472212
415    db_003911                           -0.61477640
416    db_000518                           -0.61491679
417    db_003357                           -0.61517128
418    db_003855                           -0.61521085
419    db_000617                           -0.61525594
420    db_001809                           -0.61525845
421    db_001345                           -0.61527766
422    db_004855                           -0.61534216
423    db_001149                           -0.61538248
424    db_003364                           -0.61540591
425    db_001607                           -0.61577336
426    db_001200                           -0.61583832
427    db_001413                           -0.61589125
428    db_002705                           -0.61603331
429    db_004689                           -0.61611544
430    db_002373                           -0.61615245
431    db_001533                           -0.61617110
432    db_001937                           -0.61617362
433    db_004174                           -0.61634429
434    db_000712                           -0.61637915
435    db_001011                           -0.61648342
436    db_000799                           -0.61663951
437    db_001879                           -0.61673290
438    db_001433                           -0.61682537
439    db_002602                           -0.61705098
440    db_005672                           -0.61711248
441    db_004156                           -0.61730422
442    db_002744                           -0.61731554
443    db_002672                           -0.61738968
444    db_002673                           -0.61738968
445    db_003501                           -0.61760017
446    db_000076                           -0.61760237
447    db_002511                           -0.61775767
448    db_002641                           -0.61777360
449    db_004401                           -0.61789282
450    db_001026                           -0.61800924
451    db_001527                           -0.61802860
452    db_005714                           -0.61804880
453    db_004171                           -0.61810948
454    db_000401                           -0.61814475
455    db_002595                           -0.61824875
456    db_001478                           -0.61827759
457    db_001637                           -0.61832953
458    db_004106                           -0.61837700
459    db_002691                           -0.61838626
460    db_004896                           -0.61844299
461    db_004379                           -0.61853923
462    db_005495                           -0.61858839
463    db_000797                           -0.61874887
464    db_003023                           -0.61887420
465    db_000589                           -0.61888115
466    db_003652                           -0.61892615
467    db_006078                           -0.61893813
468    db_002897                           -0.61899861
469    db_005458                           -0.61903679
470    db_004130                           -0.61907877
471    db_004756                           -0.61915584
472    db_003381                           -0.61929401
473    db_000427                           -0.61930674
474    db_001505                           -0.61930999
475    db_000434                           -0.61931475
476    db_004688                           -0.61933259
477    db_005356                           -0.61934248
478    db_005960                           -0.61942263
479    db_001903                           -0.61944872
480    db_002215                           -0.61945345
481    db_004963                           -0.61947263
482    db_005756                           -0.61962984
483    db_002674                           -0.61966676
484    db_002734                           -0.61974042
485    db_004146                           -0.61981491
486    db_001699                           -0.61986337
487    db_000142                           -0.61990324
488    db_005281                           -0.61993359
489    db_000103                           -0.61996669
490    db_004661                           -0.61999683
491    db_001862                           -0.62002226
492    db_002282                           -0.62003133
493    db_003840                           -0.62003546
494    db_000857                           -0.62005490
495    db_005366                           -0.62011117
496    db_000566                           -0.62015994
497    db_005890                           -0.62020325
498    db_002138                           -0.62021471
499    db_002984                           -0.62024322
500    db_005083                           -0.62029105
501    db_002760                           -0.62037867
502    db_004541                           -0.62041479
503    db_001586                           -0.62041960
504    db_001230                           -0.62043497
505    db_002286                           -0.62049544
506    db_003264                           -0.62052195
507    db_002576                           -0.62054524
508    db_004950                           -0.62055643
509    db_000129                           -0.62062014
510    db_004917                           -0.62063519
511    db_002516                           -0.62069203
512    db_003647                           -0.62069690
513    db_002612                           -0.62072738
514    db_005723                           -0.62078971
515    db_003453                           -0.62083973
516    db_005532                           -0.62084972
517    db_000892                           -0.62089499
518    db_005033                           -0.62090551
519    db_004079                           -0.62092116
520    db_005071                           -0.62097831
521    db_001620                           -0.62102283
522    db_006051                           -0.62106399
523    db_001815                           -0.62106688
524    db_002273                           -0.62108435
525    db_002748                           -0.62109715
526    db_004222                           -0.62111327
527    db_004076                           -0.62111567
528    db_006274                           -0.62112698
529    db_004595                           -0.62112823
530    db_002102                           -0.62113205
531    db_004345                           -0.62114247
532    db_004694                           -0.62114581
533    db_004446                           -0.62115015
534    db_001371                           -0.62120612
535    db_003977                           -0.62134916
536    db_001860                           -0.62138521
537    db_003631                           -0.62145467
538    db_004829                           -0.62149785
539    db_001150                           -0.62150029
540    db_003064                           -0.62151268
541    db_004966                           -0.62151535
542    db_000270                           -0.62153153
543    db_002802                           -0.62156801
544    db_002801                           -0.62156801
545    db_005836                           -0.62158166
546    db_004002                           -0.62162814
547    db_004662                           -0.62166324
548    db_000991                           -0.62168250
549    db_002324                           -0.62172924
550    db_005171                           -0.62173420
551    db_005230                           -0.62173532
552    db_004110                           -0.62176492
553    db_005713                           -0.62176882
554    db_000438                           -0.62178056
555    db_000256                           -0.62187933
556    db_004509                           -0.62189337
557    db_000324                           -0.62193619
558    db_006081                           -0.62196937
559    db_004872                           -0.62200009
560    db_005050                           -0.62200659
561    db_005720                           -0.62202292
562    db_005219                           -0.62203457
563    db_004319                           -0.62205914
564    db_001093                           -0.62207069
565    db_003457                           -0.62212487
566    db_000190                           -0.62212745
567    db_003809                           -0.62213804
568    db_006103                           -0.62221566
569    db_002007                           -0.62223879
570    db_001817                           -0.62227795
571    db_005343                           -0.62228133
572    db_005782                           -0.62228499
573    db_000604                           -0.62231462
574    db_003231                           -0.62231869
575    db_003043                           -0.62231891
576    db_004011                           -0.62234619
577    db_003076                           -0.62237722
578    db_003007                           -0.62240050
579    db_004568                           -0.62241652
580    db_002155                           -0.62241932
581    db_000498                           -0.62243537
582    db_004894                           -0.62244876
583    db_004893                           -0.62244876
584    db_005254                           -0.62244901
585    db_002372                           -0.62245279
586    db_002816                           -0.62248602
587    db_006029                           -0.62250888
588    db_005999                           -0.62251441
589    db_003928                           -0.62253083
590    db_005554                           -0.62253138
591    db_000058                           -0.62255135
592    db_001157                           -0.62260771
593    db_003859                           -0.62266382
594    db_005789                           -0.62267988
595    db_006233                           -0.62271682
596    db_002350                           -0.62273471
597    db_001119                           -0.62274798
598    db_002589                           -0.62274964
599    db_006016                           -0.62275697
600    db_001648                           -0.62278250
601    db_002532                           -0.62280371
602    db_000994                           -0.62280861
603    db_000534                           -0.62280967
604    db_001268                           -0.62281382
605    db_003851                           -0.62281752
606    db_000800                           -0.62283806
607    db_002056                           -0.62285203
608    db_004482                           -0.62285210
609    db_005746                           -0.62285959
610    db_006041                           -0.62288530
611    db_001695                           -0.62288677
612    db_000049                           -0.62289606
613    db_003529                           -0.62292075
614    db_005981                           -0.62294043
615    db_004991                           -0.62295334
616    db_002503                           -0.62297721
617    db_003736                           -0.62297770
618    db_000151                           -0.62300717
619    db_006198                           -0.62301071
620    db_003262                           -0.62301154
621    db_006003                           -0.62301777
622    db_006134                           -0.62304226
623    db_001877                           -0.62304963
624    db_004000                           -0.62305440
625    db_003597                           -0.62310582
626    db_000411                           -0.62313365
627    db_002255                           -0.62315590
628    db_001249                           -0.62315975
629    db_002558                           -0.62316496
630    db_005814                           -0.62316835
631    db_000283                           -0.62317284
632    db_000033                           -0.62319835
633    db_001034                           -0.62319916
634    db_003755                           -0.62320212
635    db_000783                           -0.62320232
636    db_000630                           -0.62321674
637    db_003622                           -0.62322157
638    db_003612                           -0.62322459
639    db_004388                           -0.62322774
640    db_002953                           -0.62324989
641    db_000224                           -0.62325008
642    db_002537                           -0.62327504
643    db_005151                           -0.62329871
644    db_004529                           -0.62331737
645    db_003253                           -0.62333260
646    db_002903                           -0.62333910
647    db_001565                           -0.62334062
648    db_001652                           -0.62335075
649    db_001118                           -0.62338684
650    db_002889                           -0.62341482
651    db_005461                           -0.62342307
652    db_002920                           -0.62342522
653    db_001938                           -0.62344962
654    db_002025                           -0.62347657
655    db_004475                           -0.62348247
656    db_003695                           -0.62348641
657    db_002066                           -0.62349183
658    db_004533                           -0.62349343
659    db_006050                           -0.62350951
660    db_003222                           -0.62351202
661    db_001247                           -0.62352169
662    db_003640                           -0.62355960
663    db_000318                           -0.62356070
664    db_005205                           -0.62357243
665    db_000061                           -0.62358766
666    db_003816                           -0.62359940
667    db_000576                           -0.62360088
668    db_003688                           -0.62360433
669    db_000225                           -0.62360468
670    db_001769                           -0.62362424
671    db_005326                           -0.62364116
672    db_000317                           -0.62364174
673    db_001641                           -0.62365582
674    db_005335                           -0.62367562
675    db_004976                           -0.62369404
676    db_003735                           -0.62369427
677    db_000342                           -0.62370709
678    db_000739                           -0.62371928
679    db_005510                           -0.62372741
680    db_003845                           -0.62373030
681    db_003565                           -0.62378621
682    db_003680                           -0.62381043
683    db_003878                           -0.62382944
684    db_006181                           -0.62384497
685    db_003850                           -0.62384644
686    db_003179                           -0.62385274
687    db_005155                           -0.62385441
688    db_001791                           -0.62387941
689    db_002447                           -0.62391766
690    db_001139                           -0.62394788
691    db_003872                           -0.62397200
692    db_002507                           -0.62398459
693    db_000157                           -0.62400541
694    db_002149                           -0.62400813
695    db_002228                           -0.62408709
696    db_004677                           -0.62409541
697    db_002825                           -0.62411038
698    db_003610                           -0.62412933
699    db_006262                           -0.62419075
700    db_005299                           -0.62425150

Query: query_0025
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
--------------------------------------------------------------------------------
1      db_001284                           0.99324448
2      db_001535                           0.99318549
3      db_005633                           0.99294362
4      db_002224                           0.99280932
5      db_001684                           0.99250368
6      db_004441                           0.99189651
7      db_001569                           0.99176269
8      db_005928                           0.99127162
9      db_006218                           0.99039571
10     db_001818                           0.98990692
11     db_006219                           0.98984897
12     db_001925                           0.98868388
13     db_002647                           0.98827526
14     db_004823                           0.98819571
15     db_005900                           0.98812125
16     db_004376                           0.98774820
17     db_000692                           0.98762672
18     db_001344                           0.98700849
19     db_003449                           0.98690885
20     db_004528                           0.98478049
21     db_005304                           0.98470307
22     db_004514                           0.98226536
23     db_003601                           0.98226144
24     db_005168                           0.98149251
25     db_005924                           0.98018533
26     db_002646                           0.97904308
27     db_003917                           0.97896379
28     db_002623                           0.97702660
29     db_003630                           0.97521351
30     db_001471                           0.97429558
31     db_001411                           0.97400278
32     db_000532                           0.97380332
33     db_006196                           0.97267804
34     db_003774                           0.97246634
35     db_004244                           0.97074413
36     db_001567                           0.97057229
37     db_001719                           0.97031691
38     db_004752                           0.96981209
39     db_000199                           0.96950316
40     db_004531                           0.96943745
41     db_002047                           0.96915912
42     db_001246                           0.96852158
43     db_001245                           0.96832780
44     db_005974                           0.96770038
45     db_005975                           0.96557836
46     db_001574                           0.96447008
47     db_000211                           0.96344048
48     db_000145                           0.96280644
49     db_001005                           0.96234626
50     db_004827                           0.96217912
51     db_000210                           0.96200419
52     db_001004                           0.96175660
53     db_002352                           0.96174982
54     db_000527                           0.96016284
55     db_005908                           0.95765842
56     db_001748                           0.95727660
57     db_003092                           0.95611168
58     db_004438                           0.95001817
59     db_001496                           0.94988641
60     db_005744                           0.94285607
61     db_004277                           0.94201306
62     db_003315                           0.93616744
63     db_000461                           0.93489451
64     db_003162                           0.93448131
65     db_005956                           0.93438019
66     db_006082                           0.93371779
67     db_002927                           0.93253170
68     db_002836                           0.92338973
69     db_004657                           0.92329569
70     db_004656                           0.92220879
71     db_004784                           0.92172452
72     db_000313                           0.91989089
73     db_000182                           0.90899327
74     db_000334                           0.90736135
75     db_000852                           0.90432642
76     db_001534                           0.89736342
77     db_005199                           0.89592220
78     db_006172                           0.89510000
79     db_004487                           0.89372299
80     db_002217                           0.89356842
81     db_004721                           0.89166072
82     db_003097                           0.88161169
83     db_005361                           0.87882757
84     db_002960                           0.87507497
85     db_001664                           0.87066485
86     db_003836                           0.86675518
87     db_001062                           0.86148896
88     db_001711                           0.85451848
89     db_003235                           0.85214199
90     db_005994                           0.85033642
91     db_003270                           0.84844059
92     db_002607                           0.84003639
93     db_001366                           0.82715963
94     db_003564                           0.82597040
95     db_005183                           0.82281813
96     db_001742                           0.81127646
97     db_000089                           0.80516284
98     db_001983                           0.80363121
99     db_003638                           0.80127542
100    db_001491                           0.79668981
101    db_000794                           0.79520986
102    db_000501                           0.79422910
103    db_000500                           0.79279628
104    db_003246                           0.79199943
105    db_004935                           0.77844106
106    db_005040                           0.77716886
107    db_001997                           0.77123855
108    db_000704                           0.76954108
109    db_003998                           0.75219802
110    db_003730                           0.75171778
111    db_003261                           0.74193778
112    db_005433                           0.73754549
113    db_002969                           0.72172784
114    db_004410                           0.71057680
115    db_002473                           0.70806565
116    db_000489                           0.68666580
117    db_002530                           0.68122417
118    db_004268                           0.67022112
119    db_005347                           0.66745510
120    db_002080                           0.66132862
121    db_001382                           0.65431676
122    db_000370                           0.63888949
123    db_006204                           0.63792578
124    db_005329                           0.62236481
125    db_003176                           0.62083250
126    db_006310                           0.58057887
127    db_000872                           0.56373522
128    db_001266                           0.56166246
129    db_002667                           0.54528026
130    db_000510                           0.53095944
131    db_001868                           0.53093659
132    db_001779                           0.48602739
133    db_003399                           0.48396396
134    db_001512                           0.44380645
135    db_006101                           0.44370155
136    db_002566                           0.41775658
137    db_002565                           0.41771530
138    db_004098                           0.40122252
139    db_001427                           0.35942412
140    db_004004                           0.31242298
141    db_003846                           0.29759379
142    db_004092                           0.23031764
143    db_004479                           0.21949721
144    db_005533                           0.17888670
145    db_004107                           0.17764783
146    db_003573                           0.17020188
147    db_002044                           0.15780066
148    db_002043                           0.15779674
149    db_002055                           0.15693597
150    db_002543                           0.10988601
151    db_004651                           0.10511326
152    db_003685                           0.08539136
153    db_001167                           0.05340783
154    db_002099                           -0.01041988
155    db_003570                           -0.06252894
156    db_005524                           -0.06522953
157    db_003173                           -0.07997935
158    db_002072                           -0.08915549
159    db_005153                           -0.10299028
160    db_002987                           -0.12137413
161    db_002587                           -0.16571870
162    db_004484                           -0.17264669
163    db_004083                           -0.17595508
164    db_004271                           -0.18290936
165    db_006250                           -0.19120420
166    db_005038                           -0.21125546
167    db_004546                           -0.21477875
168    db_003504                           -0.21725488
169    db_006090                           -0.22278118
170    db_005660                           -0.24153129
171    db_004654                           -0.25609328
172    db_000570                           -0.25845973
173    db_002050                           -0.30198462
174    db_000028                           -0.31040609
175    db_002874                           -0.32846400
176    db_006209                           -0.33196489
177    db_003416                           -0.33457076
178    db_003234                           -0.33486422
179    db_000761                           -0.33607796
180    db_000840                           -0.34208997
181    db_005923                           -0.34273272
182    db_001694                           -0.35949837
183    db_004559                           -0.36431451
184    db_001090                           -0.37697722
185    db_005213                           -0.37899247
186    db_005998                           -0.38468084
187    db_004709                           -0.38671031
188    db_002114                           -0.38782119
189    db_004627                           -0.39051437
190    db_002263                           -0.41536377
191    db_006199                           -0.42152558
192    db_004993                           -0.42278919
193    db_000705                           -0.42766822
194    db_002900                           -0.43062577
195    db_004241                           -0.43075421
196    db_004826                           -0.43179321
197    db_001856                           -0.44940578
198    db_005658                           -0.46163624
199    db_005762                           -0.48155070
200    db_000851                           -0.49205346
201    db_002200                           -0.49402005
202    db_001199                           -0.49675565
203    db_000544                           -0.49715112
204    db_006138                           -0.49997500
205    db_004789                           -0.50316811
206    db_001412                           -0.50909034
207    db_004925                           -0.51028295
208    db_003252                           -0.51064070
209    db_000758                           -0.51421475
210    db_005127                           -0.51693825
211    db_002878                           -0.51704555
212    db_004590                           -0.51929626
213    db_005913                           -0.52121286
214    db_002724                           -0.52170589
215    db_006294                           -0.52181960
216    db_000698                           -0.52467971
217    db_003289                           -0.53739367
218    db_000093                           -0.53789285
219    db_001828                           -0.53883195
220    db_003018                           -0.54341111
221    db_005945                           -0.54407156
222    db_001918                           -0.54457512
223    db_003041                           -0.54510749
224    db_000351                           -0.55514368
225    db_004939                           -0.55805368
226    db_005604                           -0.55820448
227    db_001811                           -0.55963914
228    db_005575                           -0.56008023
229    db_005555                           -0.56157257
230    db_002912                           -0.56325601
231    db_005187                           -0.56370235
232    db_000979                           -0.56514253
233    db_000178                           -0.56838292
234    db_001992                           -0.56884884
235    db_001998                           -0.56891501
236    db_005772                           -0.56912760
237    db_001969                           -0.57015843
238    db_005710                           -0.57046812
239    db_004274                           -0.57340565
240    db_005367                           -0.57373563
241    db_001734                           -0.57452540
242    db_004045                           -0.57600423
243    db_001285                           -0.57605639
244    db_004383                           -0.57681855
245    db_005759                           -0.57791129
246    db_001747                           -0.57877368
247    db_002914                           -0.57888663
248    db_000222                           -0.58045041
249    db_005737                           -0.58083264
250    db_000523                           -0.58113030
251    db_005379                           -0.58149795
252    db_000185                           -0.58163461
253    db_003022                           -0.58255070
254    db_000680                           -0.58284971
255    db_003209                           -0.58330256
256    db_001837                           -0.58566992
257    db_005369                           -0.58600046
258    db_005764                           -0.58721134
259    db_004055                           -0.58722993
260    db_004041                           -0.58723516
261    db_001960                           -0.58761053
262    db_000207                           -0.58831584
263    db_000060                           -0.58922257
264    db_003870                           -0.59084326
265    db_003192                           -0.59110950
266    db_004495                           -0.59146972
267    db_004173                           -0.59189856
268    db_005567                           -0.59200364
269    db_001374                           -0.59220357
270    db_006220                           -0.59239963
271    db_005069                           -0.59240899
272    db_003383                           -0.59259461
273    db_000053                           -0.59344377
274    db_004883                           -0.59374650
275    db_000977                           -0.59411508
276    db_003357                           -0.59425960
277    db_002596                           -0.59428234
278    db_000938                           -0.59460875
279    db_003698                           -0.59495527
280    db_000483                           -0.59501475
281    db_002935                           -0.59530001
282    db_005424                           -0.59544464
283    db_002463                           -0.59577430
284    db_001523                           -0.59604877
285    db_001058                           -0.59692862
286    db_005332                           -0.59711376
287    db_001920                           -0.59750721
288    db_003793                           -0.59771609
289    db_003363                           -0.59832566
290    db_000280                           -0.59882943
291    db_004821                           -0.59895845
292    db_006102                           -0.59911127
293    db_004075                           -0.59915057
294    db_004911                           -0.59936523
295    db_004786                           -0.59984188
296    db_002077                           -0.60002862
297    db_002399                           -0.60040726
298    db_003499                           -0.60050312
299    db_003971                           -0.60061367
300    db_001379                           -0.60088985
301    db_000961                           -0.60141107
302    db_006226                           -0.60150385
303    db_002415                           -0.60174368
304    db_004219                           -0.60181022
305    db_004474                           -0.60217416
306    db_004630                           -0.60228918
307    db_005733                           -0.60243525
308    db_005560                           -0.60261375
309    db_001540                           -0.60292914
310    db_006022                           -0.60337237
311    db_000778                           -0.60368760
312    db_000887                           -0.60399575
313    db_004576                           -0.60427616
