====================================================================================================
L2G RESULTS (CHAMFER ASYMMETRIC) - TOP 700
Parameters: k=700, M=1600, w=0.19, p=0.01
====================================================================================================

Query: query_0000
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
567    db_000410                           -0.62213365
568    db_002555                           -0.62213720
569    db_002134                           -0.62214505
570    db_000257                           -0.62220186
571    db_001391                           -0.62231025
572    db_003485                           -0.62231624
573    db_004370                           -0.62232340
574    db_001235                           -0.62235485
575    db_004792                           -0.62235829
576    db_002042                           -0.62238564
577    db_004404                           -0.62239774
578    db_004496                           -0.62244382
579    db_000892                           -0.62244490
580    db_001975                           -0.62246076
581    db_003416                           -0.62249233
582    db_001144                           -0.62249763
583    db_000501                           -0.62250219
584    db_001748                           -0.62256303
585    db_002878                           -0.62256596
586    db_001770                           -0.62257019
587    db_002444                           -0.62257248
588    db_001073                           -0.62259719
589    db_003204                           -0.62259795
590    db_003771                           -0.62261787
591    db_004025                           -0.62263205
592    db_003894                           -0.62266327
593    db_003471                           -0.62267149
594    db_003604                           -0.62267893
595    db_001085                           -0.62268232
596    db_004818                           -0.62268469
597    db_000432                           -0.62276382
598    db_002315                           -0.62277132
599    db_004167                           -0.62277888
600    db_001956                           -0.62278194
601    db_000443                           -0.62279032
602    db_004515                           -0.62281140
603    db_002733                           -0.62281305
604    db_001489                           -0.62283259
605    db_002086                           -0.62286497
606    db_003815                           -0.62286669
607    db_001185                           -0.62288610
608    db_002594                           -0.62289102
609    db_001778                           -0.62291087
610    db_004894                           -0.62291405
611    db_001259                           -0.62295043
612    db_003895                           -0.62295840
613    db_000958                           -0.62296203
614    db_004519                           -0.62298511
615    db_004438                           -0.62299083
616    db_004514                           -0.62300077
617    db_000230                           -0.62306978
618    db_000359                           -0.62307160
619    db_004561                           -0.62308798
620    db_001707                           -0.62314041
621    db_004680                           -0.62314291
622    db_001765                           -0.62316237
623    db_000919                           -0.62316693
624    db_002650                           -0.62318538
625    db_002370                           -0.62318550
626    db_002556                           -0.62319052
627    db_004022                           -0.62322298
628    db_002592                           -0.62322526
629    db_003434                           -0.62322658
630    db_001166                           -0.62323503
631    db_004405                           -0.62326743
632    db_002311                           -0.62327081
633    db_001220                           -0.62327262
634    db_000982                           -0.62329340
635    db_003581                           -0.62329408
636    db_004453                           -0.62330537
637    db_002248                           -0.62332456
638    db_000877                           -0.62335803
639    db_003953                           -0.62336007
640    db_003620                           -0.62336753
641    db_002674                           -0.62338465
642    db_003559                           -0.62338803
643    db_001706                           -0.62340249
644    db_003275                           -0.62350205
645    db_004521                           -0.62350528
646    db_003900                           -0.62351677
647    db_000003                           -0.62352091
648    db_002189                           -0.62355425
649    db_000233                           -0.62357885
650    db_002330                           -0.62357956
651    db_004924                           -0.62359098
652    db_000845                           -0.62361046
653    db_004888                           -0.62361871
654    db_004583                           -0.62362089
655    db_004976                           -0.62363647
656    db_004137                           -0.62364601
657    db_001423                           -0.62365788
658    db_004031                           -0.62366692
659    db_003483                           -0.62367666
660    db_002689                           -0.62373421
661    db_002221                           -0.62376654
662    db_004686                           -0.62376802
663    db_000068                           -0.62377042
664    db_004260                           -0.62378396
665    db_001593                           -0.62378793
666    db_000783                           -0.62379324
667    db_001431                           -0.62380654
668    db_002403                           -0.62384192
669    db_002995                           -0.62384492
670    db_000571                           -0.62385540
671    db_003934                           -0.62388109
672    db_000690                           -0.62388454
673    db_001377                           -0.62389491
674    db_003691                           -0.62389777
675    db_002233                           -0.62391534
676    db_004035                           -0.62391949
677    db_000156                           -0.62392311
678    db_003982                           -0.62392751
679    db_002455                           -0.62393714
680    db_000243                           -0.62399765
681    db_000419                           -0.62400467
682    db_000943                           -0.62400748
683    db_000177                           -0.62401027
684    db_003888                           -0.62403614
685    db_004833                           -0.62405265
686    db_004033                           -0.62405800
687    db_003433                           -0.62408289
688    db_001997                           -0.62408293
689    db_003253                           -0.62408528
690    db_000076                           -0.62409860
691    db_001339                           -0.62411300
692    db_001667                           -0.62413849
693    db_004020                           -0.62417826
694    db_001917                           -0.62418070
695    db_000384                           -0.62419488
696    db_001822                           -0.62422586
697    db_001965                           -0.62427915
698    db_003947                           -0.62434347
699    db_001802                           -0.62438776
700    db_004736                           -0.62446501

Query: query_0045
--------------------------------------------------------------------------------
Rank   Database Image                      Score          
--------------------------------------------------------------------------------
1      db_002807                           0.99663982
2      db_002199                           0.99615639
3      db_002847                           0.99613464
4      db_004774                           0.99610871
5      db_004654                           0.99610673
6      db_001529                           0.99602342
7      db_002263                           0.99598207
8      db_002426                           0.99592454
9      db_001484                           0.99581269
10     db_001240                           0.99569946
11     db_004591                           0.99562589
12     db_003359                           0.99553356
13     db_000910                           0.99551560
14     db_001973                           0.99543902
15     db_003125                           0.99541041
16     db_002996                           0.99526469
17     db_000411                           0.99518170
18     db_004508                           0.99516925
19     db_000214                           0.99510550
20     db_004296                           0.99509442
21     db_003121                           0.99506679
22     db_002318                           0.99501833
23     db_003961                           0.99501723
24     db_000760                           0.99501707
25     db_003065                           0.99499177
26     db_000911                           0.99498891
27     db_003506                           0.99497082
28     db_002568                           0.99496938
29     db_003390                           0.99492680
30     db_003557                           0.99490343
31     db_000369                           0.99487736
32     db_000719                           0.99487475
33     db_003562                           0.99485232
34     db_000992                           0.99482369
35     db_002414                           0.99475555
36     db_002789                           0.99462290
37     db_001257                           0.99440654
38     db_002854                           0.99428678
39     db_003846                           0.99423919
40     db_003610                           0.99419143
41     db_001408                           0.99406319
42     db_004331                           0.99405043
43     db_002627                           0.99393659
44     db_000990                           0.99393198
45     db_003150                           0.99386806
46     db_004248                           0.99383501
47     db_002215                           0.99381466
48     db_001913                           0.99373070
49     db_002802                           0.99373037
50     db_002715                           0.99365135
51     db_000758                           0.99361963
52     db_001583                           0.99359317
53     db_000162                           0.99355580
54     db_002845                           0.99332423
55     db_004687                           0.99328845
56     db_003881                           0.99325715
57     db_003444                           0.99311238
58     db_000110                           0.99296683
59     db_004795                           0.99296176
60     db_004540                           0.99290686
61     db_002500                           0.99285851
62     db_002626                           0.99281815
63     db_001447                           0.99278483
64     db_003567                           0.99274003
65     db_000048                           0.99265814
66     db_000321                           0.99244679
67     db_004325                           0.99237537
68     db_003472                           0.99236207
69     db_002751                           0.99226856
70     db_003198                           0.99225481
71     db_003798                           0.99221929
72     db_000239                           0.99219953
73     db_002085                           0.99211947
74     db_000721                           0.99209326
75     db_001606                           0.99205248
76     db_001006                           0.99198049
77     db_000241                           0.99195636
78     db_001626                           0.99175381
79     db_001344                           0.99140983
80     db_001302                           0.99119777
81     db_003587                           0.99119703
82     db_003034                           0.99115601
83     db_000323                           0.99113948
84     db_000514                           0.99105811
85     db_004393                           0.99092260
86     db_002336                           0.99061104
87     db_003166                           0.99052336
88     db_004198                           0.99027783
89     db_001058                           0.99019317
90     db_002182                           0.99002480
91     db_004058                           0.98997736
92     db_002828                           0.98987078
93     db_003967                           0.98940608
94     db_001750                           0.98934495
95     db_001796                           0.98932126
96     db_003289                           0.98927801
97     db_003327                           0.98926303
98     db_000573                           0.98843229
99     db_003579                           0.98835796
100    db_001356                           0.98827195
101    db_001172                           0.98826783
102    db_002815                           0.98806526
103    db_002142                           0.98792427
104    db_002357                           0.98791818
105    db_001900                           0.98782807
106    db_001031                           0.98775045
107    db_001402                           0.98771967
108    db_001242                           0.98771637
109    db_002634                           0.98766605
110    db_002351                           0.98762749
111    db_000395                           0.98753150
112    db_002060                           0.98748109
113    db_004053                           0.98686226
114    db_004898                           0.98671539
115    db_004569                           0.98656961
116    db_003501                           0.98656760
117    db_000187                           0.98644652
118    db_003176                           0.98638072
119    db_002608                           0.98627092
120    db_004914                           0.98621310
121    db_003183                           0.98616291
122    db_004977                           0.98604180
123    db_000964                           0.98587900
124    db_002407                           0.98573395
125    db_000895                           0.98509861
126    db_000879                           0.98494246
127    db_003937                           0.98488175
128    db_001167                           0.98461990
129    db_004068                           0.98438958
130    db_002303                           0.98385178
131    db_001381                           0.98275394
132    db_004102                           0.98265263
133    db_003992                           0.98238055
134    db_004695                           0.98236893
135    db_003064                           0.98228264
136    db_000442                           0.98210729
137    db_000171                           0.98139929
138    db_003422                           0.98045718
139    db_004269                           0.98023469
140    db_004220                           0.97982678
141    db_002158                           0.97959754
142    db_004951                           0.97936674
143    db_003156                           0.97898521
144    db_004760                           0.97896286
145    db_000304                           0.97878170
146    db_004205                           0.97797569
147    db_004665                           0.97793733
148    db_002646                           0.97742153
149    db_003500                           0.97689830
150    db_004221                           0.97674166
151    db_001712                           0.97637940
152    db_003667                           0.97621135
153    db_002643                           0.97602903
154    db_003702                           0.97508513
155    db_001108                           0.97357753
156    db_000664                           0.97353344
157    db_002842                           0.97313130
158    db_004903                           0.97297733
159    db_004870                           0.97284493
160    db_004040                           0.97240901
161    db_002124                           0.97162777
162    db_001993                           0.97071532
163    db_000774                           0.96964784
164    db_000264                           0.96962028
165    db_001699                           0.96926598
166    db_000204                           0.96768773
167    db_004649                           0.96756716
168    db_003297                           0.96670984
169    db_002222                           0.96660431
170    db_001143                           0.96612138
171    db_004191                           0.96607810
172    db_000682                           0.96579516
173    db_003181                           0.96508571
174    db_003376                           0.96353600
175    db_002955                           0.96245671
176    db_004475                           0.96004698
177    db_004877                           0.95968650
178    db_001515                           0.95946061
179    db_003964                           0.95646280
180    db_003966                           0.95609132
181    db_000914                           0.95408703
182    db_000686                           0.95372422
183    db_003954                           0.95318633
184    db_002228                           0.95258511
185    db_002791                           0.95244173
186    db_003476                           0.95037631
187    db_000946                           0.94936552
188    db_000680                           0.94884812
189    db_004153                           0.94827036
190    db_003161                           0.94822308
191    db_004462                           0.94054067
192    db_004307                           0.93961688
193    db_003848                           0.93601314
194    db_001011                           0.93517312
195    db_002308                           0.93252454
196    db_002950                           0.92751135
197    db_000109                           0.92640960
198    db_000563                           0.92501066
199    db_000860                           0.92194559
200    db_002529                           0.92140476
201    db_002364                           0.91925146
202    db_003455                           0.91729476
203    db_002554                           0.91556165
204    db_001614                           0.90982848
205    db_004510                           0.90874926
206    db_000285                           0.90534041
207    db_004041                           0.90524513
208    db_000846                           0.90359700
209    db_001737                           0.90334775
210    db_003164                           0.90217835
211    db_002029                           0.89889331
212    db_004407                           0.89768992
213    db_001890                           0.89556541
214    db_004155                           0.89470884
215    db_002583                           0.88839245
216    db_004499                           0.88595421
217    db_002152                           0.88564586
218    db_003864                           0.87234471
219    db_004280                           0.87225118
220    db_004799                           0.86827475
221    db_004124                           0.85917848
222    db_001388                           0.85682204
223    db_001407                           0.85054499
224    db_000288                           0.84240588
225    db_001474                           0.83871386
226    db_002773                           0.83714918
227    db_002168                           0.83535630
228    db_001103                           0.83394012
229    db_003512                           0.80852329
230    db_001945                           0.80723647
231    db_001675                           0.80554672
232    db_003109                           0.80209429
233    db_004271                           0.79778115
234    db_002238                           0.79738414
235    db_004224                           0.79456803
236    db_002342                           0.77869031
237    db_000769                           0.77708885
238    db_000950                           0.77604138
239    db_000785                           0.76837321
240    db_001429                           0.76436448
241    db_000868                           0.75754207
242    db_003429                           0.75066303
243    db_002984                           0.75022578
244    db_004189                           0.74925178
245    db_001469                           0.74830722
246    db_004086                           0.73311402
247    db_003923                           0.73209802
248    db_004274                           0.72768713
249    db_003414                           0.72186989
250    db_001769                           0.70273259
251    db_001329                           0.68671191
252    db_000131                           0.68146166
253    db_000070                           0.66251108
254    db_000718                           0.64089899
255    db_003374                           0.63263695
256    db_003124                           0.61788344
257    db_002144                           0.60716275
258    db_003046                           0.60311424
259    db_002366                           0.57045804
260    db_002016                           0.52354958
261    db_000356                           0.48798653
262    db_003707                           0.46832981
263    db_000022                           0.46546331
264    db_001517                           0.45742951
265    db_000520                           0.44790577
266    db_002241                           0.44761899
267    db_003959                           0.42672288
268    db_003802                           0.42368288
269    db_002031                           0.41253644
270    db_002719                           0.40856815
271    db_003402                           0.38312127
272    db_001181                           0.36205768
273    db_003834                           0.33574414
274    db_003323                           0.32545959
275    db_004857                           0.31411948
276    db_000293                           0.29507417
277    db_001013                           0.29207102
278    db_000302                           0.29085735
279    db_000635                           0.27466996
280    db_004973                           0.27281604
281    db_004485                           0.25436827
282    db_000699                           0.24644872
283    db_004761                           0.20728859
284    db_002775                           0.20376759
285    db_002572                           0.16228937
286    db_003076                           0.15324515
287    db_004095                           0.13909222
288    db_004642                           0.12140622
289    db_001676                           0.10080366
290    db_003270                           0.08758309
291    db_000276                           0.07740147
292    db_004733                           0.00675208
293    db_001046                           -0.00035384
294    db_004112                           -0.00256307
295    db_003836                           -0.04047723
296    db_004781                           -0.04099312
297    db_003927                           -0.04888591
298    db_001215                           -0.05232921
299    db_000555                           -0.05497527
300    db_000808                           -0.05788699
301    db_004899                           -0.15845718
302    db_004037                           -0.19480943
303    db_000780                           -0.20427288
304    db_004467                           -0.26108921
305    db_004002                           -0.29095544
306    db_002030                           -0.30197665
307    db_000020                           -0.30719902
308    db_001318                           -0.31961225
309    db_003733                           -0.32430784
310    db_003654                           -0.33052895
311    db_003377                           -0.33295480
312    db_000012                           -0.33332013
313    db_002531                           -0.34196290
314    db_003169                           -0.35145730
315    db_001420                           -0.37479661
316    db_004868                           -0.37541451
317    db_001271                           -0.37894644
318    db_002577                           -0.38127708
319    db_003418                           -0.38196875
320    db_003890                           -0.39621975
321    db_003486                           -0.39966999
322    db_004094                           -0.41798770
323    db_004081                           -0.43178813
324    db_000504                           -0.43511722
325    db_001646                           -0.43550726
326    db_003700                           -0.43939878
327    db_000878                           -0.44051598
328    db_003859                           -0.44071678
329    db_000269                           -0.44670936
330    db_004171                           -0.44794782
331    db_000930                           -0.45212655
332    db_003033                           -0.46087483
333    db_003165                           -0.46280291
334    db_004343                           -0.46504171
335    db_003068                           -0.46530073
336    db_003625                           -0.46634301
337    db_002227                           -0.46812159
338    db_003758                           -0.47081248
339    db_002813                           -0.48511676
340    db_004847                           -0.49377258
341    db_004140                           -0.49684804
342    db_004209                           -0.50216541
343    db_001301                           -0.50695334
344    db_003489                           -0.50757958
345    db_002481                           -0.51004537
346    db_000609                           -0.51180351
347    db_001503                           -0.51373454
348    db_002553                           -0.51505141
349    db_004568                           -0.51776656
350    db_003528                           -0.51961705
351    db_004173                           -0.52189403
352    db_003149                           -0.52244027
353    db_001724                           -0.52385510
354    db_003310                           -0.52785010
355    db_002834                           -0.52797379
356    db_004719                           -0.53492685
357    db_004342                           -0.53527987
358    db_004456                           -0.53607198
359    db_004118                           -0.53641445
360    db_004480                           -0.53643154
361    db_000693                           -0.53763253
362    db_001483                           -0.54067616
363    db_000998                           -0.54275990
364    db_001757                           -0.55479019
365    db_001360                           -0.55575173
366    db_000822                           -0.55731530
367    db_003011                           -0.55750974
368    db_002355                           -0.55973886
369    db_003915                           -0.56040741
370    db_000594                           -0.56076468
371    db_004165                           -0.56111706
372    db_002837                           -0.56120572
373    db_000016                           -0.56178080
374    db_004069                           -0.56350333
375    db_001479                           -0.56475191
376    db_003463                           -0.56519484
377    db_004961                           -0.56734744
378    db_004726                           -0.56822199
379    db_001047                           -0.56896915
380    db_002720                           -0.56928955
381    db_003576                           -0.57024901
382    db_004709                           -0.57054614
383    db_004396                           -0.57120503
384    db_002540                           -0.57296790
385    db_002938                           -0.57308236
386    db_004669                           -0.57360843
387    db_004805                           -0.57860530
388    db_004433                           -0.57931379
389    db_002307                           -0.57978313
390    db_001933                           -0.58151449
391    db_000995                           -0.58195496
392    db_000218                           -0.58234766
393    db_001920                           -0.58465578
394    db_001367                           -0.58482821
395    db_001098                           -0.58514274
396    db_004050                           -0.58577890
397    db_003216                           -0.58578277
398    db_001739                           -0.58613440
399    db_002908                           -0.58715605
400    db_004232                           -0.58748375
401    db_000595                           -0.58756572
402    db_001322                           -0.58783691
403    db_004212                           -0.58827255
404    db_001002                           -0.58872949
405    db_001762                           -0.58876365
406    db_001918                           -0.58984652
407    db_003828                           -0.59125379
408    db_001189                           -0.59154879
409    db_001655                           -0.59164594
410    db_003655                           -0.59192580
411    db_000426                           -0.59196245
412    db_000557                           -0.59239221
413    db_002431                           -0.59268385
414    db_000322                           -0.59286555
415    db_000696                           -0.59309535
416    db_004940                           -0.59325856
417    db_002924                           -0.59460165
418    db_002756                           -0.59479099
419    db_003467                           -0.59485269
420    db_000857                           -0.59611430
421    db_003280                           -0.59655961
422    db_002136                           -0.59659805
423    db_003853                           -0.59672423
424    db_002958                           -0.59724142
425    db_000406                           -0.59805132
426    db_001576                           -0.59849187
427    db_002943                           -0.59862136
428    db_001123                           -0.59865779
429    db_004867                           -0.59886400
430    db_000301                           -0.59913114
431    db_000590                           -0.59948714
432    db_001137                           -0.59969009
433    db_001895                           -0.59969725
434    db_003173                           -0.60140250
435    db_003330                           -0.60151989
436    db_003243                           -0.60207599
437    db_000541                           -0.60234560
438    db_003296                           -0.60309104
439    db_002808                           -0.60340114
440    db_001650                           -0.60350326
441    db_001317                           -0.60374328
442    db_000126                           -0.60388672
443    db_000849                           -0.60423897
444    db_004753                           -0.60424522
445    db_003935                           -0.60434170
446    db_004428                           -0.60449375
447    db_003628                           -0.60512462
448    db_001267                           -0.60530274
449    db_003256                           -0.60586398
450    db_004346                           -0.60641151
451    db_001404                           -0.60644387
452    db_002897                           -0.60657497
453    db_001672                           -0.60678814
454    db_003341                           -0.60709782
455    db_003797                           -0.60798283
456    db_003746                           -0.60804762
457    db_002472                           -0.60823541
458    db_002525                           -0.60829649
459    db_002376                           -0.60856265
460    db_004593                           -0.60880256
461    db_000136                           -0.60932307
462    db_003302                           -0.60956426
463    db_002115                           -0.60981440
464    db_001758                           -0.60986658
465    db_000989                           -0.61005495
466    db_004067                           -0.61021683
467    db_001492                           -0.61035107
468    db_004338                           -0.61063731
469    db_004949                           -0.61069717
470    db_003466                           -0.61077407
471    db_004866                           -0.61086346
472    db_004887                           -0.61089328
473    db_004915                           -0.61095622
474    db_002408                           -0.61126210
475    db_000000                           -0.61146231
476    db_000397                           -0.61152962
477    db_000826                           -0.61166353
478    db_001423                           -0.61168891
479    db_000789                           -0.61195316
480    db_002657                           -0.61212734
481    db_001693                           -0.61240404
482    db_004738                           -0.61267263
483    db_001161                           -0.61275048
484    db_003885                           -0.61280235
485    db_001262                           -0.61282105
486    db_003002                           -0.61282409
487    db_002282                           -0.61334755
488    db_002616                           -0.61344452
489    db_000987                           -0.61351203
490    db_000928                           -0.61355756
491    db_001144                           -0.61376347
492    db_001742                           -0.61381102
493    db_003352                           -0.61390695
494    db_001748                           -0.61397818
495    db_001403                           -0.61449809
496    db_004556                           -0.61453456
497    db_003118                           -0.61457479
498    db_001547                           -0.61462827
499    db_002827                           -0.61466621
500    db_000090                           -0.61466930
501    db_004888                           -0.61469295
502    db_003712                           -0.61479193
503    db_001187                           -0.61480341
504    db_003241                           -0.61498020
505    db_000829                           -0.61529444
506    db_002102                           -0.61538563
507    db_004807                           -0.61553624
508    db_001639                           -0.61568312
509    db_003260                           -0.61571222
510    db_003405                           -0.61575483
511    db_004836                           -0.61583834
512    db_001819                           -0.61598010
513    db_001865                           -0.61607811
514    db_003391                           -0.61609993
515    db_000233                           -0.61619091
516    db_003317                           -0.61633518
517    db_003196                           -0.61634079
518    db_004834                           -0.61640903
519    db_004818                           -0.61647598
520    db_001707                           -0.61659698
521    db_001054                           -0.61682638
522    db_003599                           -0.61694170
523    db_003494                           -0.61713719
524    db_002560                           -0.61716915
525    db_004806                           -0.61731782
526    db_000775                           -0.61739644
527    db_004603                           -0.61739843
528    db_002995                           -0.61745825
529    db_001039                           -0.61750061
530    db_004440                           -0.61751198
531    db_004367                           -0.61771033
532    db_000958                           -0.61774856
533    db_001690                           -0.61776921
534    db_003255                           -0.61809533
535    db_001134                           -0.61812119
536    db_004610                           -0.61819886
537    db_000644                           -0.61825379
538    db_000710                           -0.61826139
539    db_001867                           -0.61828049
540    db_003201                           -0.61839225
541    db_002858                           -0.61864818
542    db_002353                           -0.61868515
543    db_000805                           -0.61881257
544    db_004521                           -0.61893585
545    db_004453                           -0.61899436
546    db_002930                           -0.61920842
547    db_001129                           -0.61925418
548    db_001558                           -0.61931581
549    db_000850                           -0.61934126
550    db_001822                           -0.61934683
551    db_001632                           -0.61943268
552    db_001584                           -0.61948135
553    db_003814                           -0.61964780
554    db_000379                           -0.61972970
555    db_004639                           -0.61989742
556    db_000370                           -0.62000265
557    db_002084                           -0.62009424
558    db_003188                           -0.62014222
559    db_002830                           -0.62015615
560    db_001917                           -0.62021472
561    db_002524                           -0.62022101
562    db_002594                           -0.62032802
563    db_004082                           -0.62057536
564    db_001437                           -0.62065351
565    db_001897                           -0.62068916
566    db_003823                           -0.62069893
567    db_002179                           -0.62072772
568    db_000312                           -0.62077788
569    db_001723                           -0.62081792
570    db_002203                           -0.62081885
571    db_003837                           -0.62098392
572    db_000706                           -0.62098574
573    db_000003                           -0.62098881
574    db_002401                           -0.62100202
575    db_003010                           -0.62100857
576    db_004199                           -0.62111605
577    db_003369                           -0.62114906
578    db_000215                           -0.62117443
579    db_004636                           -0.62118363
580    db_003995                           -0.62118511
581    db_004188                           -0.62123415
582    db_003668                           -0.62124975
583    db_002737                           -0.62126765
584    db_000501                           -0.62129946
585    db_003404                           -0.62133265
586    db_001591                           -0.62138634
587    db_003337                           -0.62141221
588    db_002528                           -0.62144365
589    db_002098                           -0.62144405
590    db_002817                           -0.62144665
591    db_001113                           -0.62148637
592    db_003815                           -0.62157808
593    db_003817                           -0.62158659
594    db_000836                           -0.62165094
595    db_003134                           -0.62172332
596    db_001052                           -0.62183041
597    db_001067                           -0.62185457
598    db_002289                           -0.62186231
599    db_001861                           -0.62192345
600    db_000896                           -0.62195571
601    db_001070                           -0.62201639
602    db_001687                           -0.62201930
603    db_002150                           -0.62203780
604    db_003618                           -0.62208634
605    db_001478                           -0.62214098
606    db_002220                           -0.62216489
607    db_002163                           -0.62218125
608    db_001957                           -0.62223552
609    db_003529                           -0.62229905
610    db_000606                           -0.62235365
611    db_002790                           -0.62236232
612    db_000708                           -0.62236728
613    db_001619                           -0.62237306
614    db_001575                           -0.62243124
615    db_002125                           -0.62246970
616    db_002477                           -0.62249325
617    db_001648                           -0.62252589
618    db_003041                           -0.62253391
619    db_000357                           -0.62255485
620    db_000858                           -0.62259030
621    db_004897                           -0.62260983
622    db_000078                           -0.62261359
623    db_004385                           -0.62264131
624    db_001834                           -0.62276989
625    db_002906                           -0.62279157
626    db_004254                           -0.62280448
627    db_003458                           -0.62280515
628    db_004464                           -0.62282084
629    db_003247                           -0.62284320
630    db_003259                           -0.62287353
631    db_000206                           -0.62289562
632    db_003789                           -0.62293528
633    db_001967                           -0.62293838
634    db_002932                           -0.62294702
635    db_001774                           -0.62296637
636    db_002800                           -0.62299796
637    db_001546                           -0.62300500
638    db_002017                           -0.62307363
639    db_002268                           -0.62315264
640    db_001766                           -0.62316049
641    db_002143                           -0.62320651
642    db_000685                           -0.62322566
643    db_002694                           -0.62326970
644    db_001330                           -0.62327993
645    db_001880                           -0.62328078
646    db_002507                           -0.62329043
647    db_003285                           -0.62329395
648    db_003652                           -0.62334351
649    db_002473                           -0.62335532
650    db_001247                           -0.62338134
651    db_001048                           -0.62341893
652    db_001563                           -0.62345545
653    db_001263                           -0.62345786
654    db_001217                           -0.62346253
655    db_001798                           -0.62350263
656    db_000325                           -0.62350597
657    db_002132                           -0.62353218
658    db_003031                           -0.62364073
659    db_004437                           -0.62366226
660    db_002147                           -0.62367993
661    db_001079                           -0.62370200
662    db_003574                           -0.62370565
663    db_004549                           -0.62372154
664    db_000929                           -0.62377908
665    db_003757                           -0.62378671
666    db_004983                           -0.62380054
667    db_003980                           -0.62380299
668    db_002825                           -0.62381516
669    db_004234                           -0.62381543
670    db_003038                           -0.62382589
671    db_002691                           -0.62383646
672    db_001078                           -0.62385225
673    db_003202                           -0.62391251
674    db_002089                           -0.62392241
675    db_002957                           -0.62393763
676    db_002385                           -0.62397078
677    db_000135                           -0.62399170
678    db_000119                           -0.62399702
679    db_000584                           -0.62400846
680    db_003695                           -0.62402131
681    db_003168                           -0.62409403
682    db_002937                           -0.62413996
683    db_001838                           -0.62417897
684    db_004555                           -0.62420283
685    db_001303                           -0.62420910
686    db_002527                           -0.62435165
