====================================================================================================
L2G STAGE 1: LOCAL FEATURE SEARCH RESULTS
====================================================================================================
Dataset: RParis6K
Index: l2g_index_rparis6k
Total queries: 2
Top-1600 results per query
Similarity: Chamfer (asymmetric) with p=0.01

TIMING:
  Total: 2.001s
  Average: 1.0004s/query
  Chamfer similarity: 0.9999s/query
  Sort: 0.0006s/query
====================================================================================================

Query: paris_defense_000000
--------------------------------------------------------------------------------
Rank     Database Image                                     Score               
14       paris_pompidou_000482                              0.96246437
15       paris_defense_000258                               0.96246434
16       paris_invalides_000014                             0.96246428
17       paris_pompidou_000596                              0.96246418
18       paris_louvre_000044                                0.96246414
19       paris_pompidou_000128                              0.96246372
20       paris_louvre_000386                                0.96246366
21       paris_louvre_000301                                0.96246358
22       paris_museedorsay_000479                           0.96246345
23       paris_defense_000004                               0.96246344
24       paris_general_000719                               0.96246337
25       paris_louvre_000104                                0.96246320
26       paris_defense_000287                               0.96246315
27       paris_notredame_000174                             0.96246293
28       paris_defense_000574                               0.96246287
29       paris_general_001756                               0.96246284
30       paris_general_003055                               0.96246277
31       paris_notredame_000681                             0.96246269
32       paris_pompidou_000533                              0.96246264
33       paris_museedorsay_000950                           0.96246259
34       paris_general_002793                               0.96246246
35       paris_pompidou_000083                              0.96246226
36       paris_general_001943                               0.96246202
37       paris_general_001766                               0.96246198
38       paris_notredame_000789                             0.96246195
39       paris_museedorsay_000971                           0.96246192
40       paris_general_003003                               0.96246192
41       paris_general_001934                               0.96246180
42       paris_museedorsay_000949                           0.96246177
43       paris_louvre_000244                                0.96246166
44       paris_museedorsay_000265                           0.96246162
45       paris_defense_000227                               0.96246161
46       paris_pompidou_000606                              0.96246158
47       paris_museedorsay_000561                           0.96246154
48       paris_general_002675                               0.96246142
49       paris_general_000125                               0.96246140
50       paris_pantheon_000079                              0.96246135
51       paris_pantheon_000864                              0.96246135
52       paris_general_002233                               0.96246134
53       paris_notredame_000413                             0.96246130
54       paris_general_000891                               0.96246126
55       paris_museedorsay_000939                           0.96246120
56       paris_general_001998                               0.96246119
57       paris_general_000196                               0.96246116
58       paris_triomphe_001119                              0.96246106
59       paris_general_001770                               0.96246099
60       paris_eiffel_000011                                0.96246096
61       paris_general_000914                               0.96246096
62       paris_general_000162                               0.96246087
63       paris_defense_000126                               0.96246085
64       paris_pompidou_000580                              0.96246080
65       paris_pantheon_001039                              0.96246075
66       paris_general_001621                               0.96246073
67       paris_defense_000333                               0.96246069
68       paris_museedorsay_000611                           0.96246068
69       paris_museedorsay_000337                           0.96246063
70       paris_museedorsay_000295                           0.96246063
71       paris_general_002206                               0.96246054
72       paris_museedorsay_000456                           0.96246054
73       paris_eiffel_000220                                0.96246051
74       paris_invalides_000275                             0.96246047
75       paris_louvre_000368                                0.96246043
76       paris_pantheon_000437                              0.96246032
77       paris_louvre_000247                                0.96246024
78       paris_defense_000498                               0.96246023
79       paris_moulinrouge_000370                           0.96246023
80       paris_sacrecoeur_000136                            0.96246016
81       paris_museedorsay_000239                           0.96246009
82       paris_defense_000076                               0.96246009
83       paris_pompidou_000204                              0.96246008
84       paris_pompidou_000404                              0.96246005
85       paris_museedorsay_000521                           0.96246004
86       paris_general_001406                               0.96245999
87       paris_notredame_000525                             0.96245993
88       paris_louvre_000002                                0.96245989
89       paris_louvre_000374                                0.96245984
90       paris_defense_000564                               0.96245981
91       paris_moulinrouge_000828                           0.96245979
92       paris_louvre_000143                                0.96245978
93       paris_moulinrouge_000445                           0.96245977
94       paris_defense_000416                               0.96245976
95       paris_louvre_000086                                0.96245973
96       paris_general_002766                               0.96245962
97       paris_museedorsay_000957                           0.96245961
98       paris_notredame_000794                             0.96245957
99       paris_triomphe_000725                              0.96245956
100      paris_general_000709                               0.96245956
101      paris_museedorsay_000962                           0.96245952
102      paris_moulinrouge_000396                           0.96245951
103      paris_general_001433                               0.96245951
104      paris_general_002177                               0.96245950
105      paris_general_002574                               0.96245947
106      paris_invalides_000257                             0.96245945
107      paris_general_000837                               0.96245944
108      paris_invalides_000211                             0.96245939
109      paris_general_000727                               0.96245938
110      paris_museedorsay_000127                           0.96245937
111      paris_defense_000526                               0.96245934
112      paris_pantheon_000656                              0.96245932
113      paris_general_002049                               0.96245931
114      paris_general_002832                               0.96245929
115      paris_invalides_000055                             0.96245925
116      paris_moulinrouge_000515                           0.96245920
117      paris_pompidou_000184                              0.96245917
118      paris_invalides_000373                             0.96245916
119      paris_general_002842                               0.96245913
120      paris_general_001410                               0.96245913
121      paris_notredame_000402                             0.96245907
122      paris_pompidou_000047                              0.96245901
123      paris_defense_000545                               0.96245890
124      paris_invalides_000102                             0.96245889
125      paris_eiffel_000010                                0.96245888
126      paris_pompidou_000159                              0.96245885
127      paris_general_002296                               0.96245885
128      paris_general_001500                               0.96245878
129      paris_general_001158                               0.96245876
130      paris_general_002100                               0.96245873
131      paris_defense_000124                               0.96245870
132      paris_defense_000059                               0.96245865
133      paris_sacrecoeur_000593                            0.96245864
134      paris_moulinrouge_000014                           0.96245860
135      paris_pompidou_000609                              0.96245860
136      paris_louvre_000157                                0.96245860
137      paris_pompidou_000529                              0.96245857
138      paris_defense_000361                               0.96245857
139      paris_museedorsay_000166                           0.96245852
140      paris_general_000834                               0.96245849
141      paris_invalides_000594                             0.96245846
142      paris_louvre_000141                                0.96245843
143      paris_general_002529                               0.96245841
144      paris_eiffel_000078                                0.96245839
145      paris_general_002718                               0.96245839
146      paris_triomphe_000301                              0.96245836
147      paris_notredame_000592                             0.96245835
148      paris_louvre_000195                                0.96245834
149      paris_general_002150                               0.96245832
150      paris_general_001655                               0.96245830
151      paris_museedorsay_000757                           0.96245826
152      paris_general_000335                               0.96245823
153      paris_eiffel_000204                                0.96245814
154      paris_general_002025                               0.96245814
155      paris_pantheon_000273                              0.96245814
156      paris_general_000365                               0.96245813
157      paris_museedorsay_000449                           0.96245812
158      paris_sacrecoeur_000144                            0.96245812
159      paris_general_001541                               0.96245811
160      paris_pompidou_000319                              0.96245810
161      paris_general_002906                               0.96245808
162      paris_sacrecoeur_000318                            0.96245803
163      paris_notredame_000412                             0.96245802
164      paris_general_002757                               0.96245798
165      paris_triomphe_000924                              0.96245797
166      paris_general_003025                               0.96245795
167      paris_museedorsay_001030                           0.96245793
168      paris_invalides_000684                             0.96245793
169      paris_general_000960                               0.96245792
170      paris_invalides_000751                             0.96245791
171      paris_general_000695                               0.96245790
172      paris_moulinrouge_000449                           0.96245790
173      paris_pantheon_000172                              0.96245784
174      paris_pantheon_000631                              0.96245784
175      paris_pantheon_000823                              0.96245783
176      paris_museedorsay_000302                           0.96245781
177      paris_museedorsay_000032                           0.96245779
178      paris_museedorsay_000775                           0.96245779
179      paris_pantheon_000852                              0.96245777
180      paris_general_000352                               0.96245774
181      paris_louvre_000008                                0.96245772
182      paris_defense_000367                               0.96245770
183      paris_moulinrouge_000848                           0.96245768
184      paris_defense_000060                               0.96245764
185      paris_eiffel_000034                                0.96245763
186      paris_museedorsay_000649                           0.96245754
187      paris_museedorsay_000248                           0.96245753
188      paris_museedorsay_000192                           0.96245750
189      paris_general_000693                               0.96245750
190      paris_invalides_000623                             0.96245746
191      paris_museedorsay_000076                           0.96245746
192      paris_museedorsay_001057                           0.96245743
193      paris_louvre_000233                                0.96245730
194      paris_notredame_000300                             0.96245725
195      paris_louvre_000168                                0.96245724
196      paris_defense_000447                               0.96245722
197      paris_general_001454                               0.96245717
198      paris_defense_000352                               0.96245717
199      paris_sacrecoeur_000392                            0.96245717
200      paris_moulinrouge_000825                           0.96245712
201      paris_general_001878                               0.96245711
202      paris_general_000401                               0.96245711
203      paris_general_002710                               0.96245710
204      paris_general_000697                               0.96245710
205      paris_invalides_000057                             0.96245709
206      paris_sacrecoeur_000008                            0.96245708
207      paris_louvre_000174                                0.96245706
208      paris_pompidou_000588                              0.96245705
209      paris_general_003034                               0.96245702
210      paris_museedorsay_000267                           0.96245700
211      paris_louvre_000270                                0.96245699
212      paris_general_002743                               0.96245699
213      paris_triomphe_000374                              0.96245696
214      paris_general_002220                               0.96245691
215      paris_defense_000440                               0.96245688
216      paris_notredame_000764                             0.96245687
217      paris_eiffel_000254                                0.96245687
218      paris_defense_000335                               0.96245686
219      paris_defense_000228                               0.96245686
220      paris_moulinrouge_000234                           0.96245685
221      paris_pantheon_000217                              0.96245684
222      paris_general_000248                               0.96245681
223      paris_eiffel_000050                                0.96245681
224      paris_pompidou_000607                              0.96245679
225      paris_general_002901                               0.96245677
226      paris_museedorsay_000090                           0.96245677
227      paris_notredame_000172                             0.96245673
228      paris_pompidou_000574                              0.96245671
229      paris_moulinrouge_000214                           0.96245670
230      paris_defense_000051                               0.96245667
231      paris_invalides_000771                             0.96245666
232      paris_general_000826                               0.96245665
233      paris_pompidou_000727                              0.96245663
234      paris_pompidou_000369                              0.96245663
235      paris_louvre_000320                                0.96245657
236      paris_museedorsay_000960                           0.96245655
237      paris_museedorsay_000542                           0.96245654
238      paris_defense_000490                               0.96245649
239      paris_general_002370                               0.96245649
240      paris_notredame_000418                             0.96245648
241      paris_defense_000167                               0.96245647
242      paris_museedorsay_000667                           0.96245646
243      paris_sacrecoeur_000422                            0.96245646
244      paris_museedorsay_000186                           0.96245645
245      paris_notredame_000954                             0.96245643
246      paris_invalides_000138                             0.96245643
247      paris_eiffel_000302                                0.96245641
248      paris_general_001234                               0.96245641
249      paris_museedorsay_000443                           0.96245640
250      paris_defense_000507                               0.96245640
251      paris_defense_000445                               0.96245637
252      paris_pantheon_000096                              0.96245635
253      paris_moulinrouge_000641                           0.96245633
254      paris_general_000225                               0.96245632
255      paris_general_000307                               0.96245631
256      paris_general_002202                               0.96245630
257      paris_eiffel_000226                                0.96245630
258      paris_general_000277                               0.96245629
259      paris_louvre_000076                                0.96245629
260      paris_defense_000332                               0.96245629
261      paris_general_000734                               0.96245626
262      paris_pompidou_000739                              0.96245625
263      paris_general_000374                               0.96245622
264      paris_pompidou_000306                              0.96245622
265      paris_museedorsay_000173                           0.96245620
266      paris_eiffel_000037                                0.96245619
267      paris_general_002695                               0.96245618
268      paris_triomphe_001053                              0.96245610
269      paris_pompidou_000466                              0.96245608
270      paris_museedorsay_000395                           0.96245606
271      paris_museedorsay_000252                           0.96245604
272      paris_defense_000305                               0.96245604
273      paris_museedorsay_000237                           0.96245604
274      paris_general_002188                               0.96245603
275      paris_defense_000502                               0.96245602
276      paris_museedorsay_000164                           0.96245600
277      paris_general_000692                               0.96245599
278      paris_moulinrouge_000601                           0.96245598
279      paris_pompidou_000585                              0.96245596
280      paris_general_001867                               0.96245595
281      paris_defense_000609                               0.96245593
282      paris_general_002368                               0.96245591
283      paris_general_002657                               0.96245590
284      paris_museedorsay_000963                           0.96245590
285      paris_museedorsay_001043                           0.96245589
286      paris_defense_000291                               0.96245588
287      paris_defense_000157                               0.96245588
288      paris_general_003032                               0.96245588
289      paris_defense_000105                               0.96245588
290      paris_defense_000563                               0.96245588
291      paris_museedorsay_000245                           0.96245586
292      paris_moulinrouge_000046                           0.96245586
293      paris_eiffel_000014                                0.96245583
294      paris_eiffel_000299                                0.96245583
295      paris_general_000154                               0.96245582
296      paris_triomphe_000476                              0.96245580
297      paris_general_002482                               0.96245579
298      paris_pantheon_000544                              0.96245578
299      paris_museedorsay_000160                           0.96245577
300      paris_pantheon_001079                              0.96245577
301      paris_defense_000239                               0.96245573
302      paris_defense_000573                               0.96245566
303      paris_notredame_000304                             0.96245566
304      paris_defense_000363                               0.96245564
305      paris_general_002512                               0.96245563
306      paris_invalides_000227                             0.96245563
307      paris_general_002462                               0.96245558
308      paris_defense_000404                               0.96245558
309      paris_defense_000589                               0.96245558
310      paris_moulinrouge_000733                           0.96245557
311      paris_museedorsay_001056                           0.96245557
312      paris_museedorsay_000945                           0.96245555
313      paris_general_001358                               0.96245548
314      paris_defense_000093                               0.96245548
315      paris_general_000379                               0.96245546
316      paris_sacrecoeur_000490                            0.96245542
317      paris_general_002002                               0.96245539
318      paris_sacrecoeur_000332                            0.96245538
319      paris_moulinrouge_000486                           0.96245538
320      paris_general_003031                               0.96245537
321      paris_general_002123                               0.96245536
322      paris_museedorsay_000617                           0.96245535
323      paris_general_003015                               0.96245535
324      paris_louvre_000004                                0.96245533
325      paris_general_001543                               0.96245533
326      paris_museedorsay_000923                           0.96245531
327      paris_pompidou_000510                              0.96245531
328      paris_notredame_000663                             0.96245530
329      paris_notredame_000976                             0.96245529
330      paris_defense_000027                               0.96245528
331      paris_museedorsay_000740                           0.96245527
332      paris_general_002169                               0.96245525
333      paris_moulinrouge_000536                           0.96245524
334      paris_general_002237                               0.96245524
335      paris_general_002916                               0.96245522
336      paris_louvre_000131                                0.96245517
337      paris_general_001564                               0.96245516
338      paris_general_002532                               0.96245515
339      paris_general_000232                               0.96245510
340      paris_defense_000308                               0.96245509
341      paris_defense_000108                               0.96245506
342      paris_museedorsay_000310                           0.96245505
343      paris_notredame_000388                             0.96245504
344      paris_general_002859                               0.96245504
345      paris_sacrecoeur_000048                            0.96245503
346      paris_moulinrouge_000439                           0.96245500
347      paris_defense_000192                               0.96245498
348      paris_defense_000164                               0.96245497
349      paris_general_003125                               0.96245497
350      paris_general_002163                               0.96245497
351      paris_defense_000494                               0.96245496
352      paris_general_002359                               0.96245496
353      paris_notredame_000763                             0.96245495
354      paris_triomphe_000142                              0.96245494
355      paris_notredame_000414                             0.96245493
356      paris_general_001462                               0.96245493
357      paris_pompidou_000078                              0.96245492
358      paris_pompidou_000364                              0.96245492
359      paris_pompidou_000441                              0.96245489
360      paris_general_001645                               0.96245488
361      paris_museedorsay_000786                           0.96245486
362      paris_defense_000604                               0.96245485
363      paris_defense_000607                               0.96245484
364      paris_defense_000203                               0.96245483
365      paris_general_003021                               0.96245483
366      paris_defense_000014                               0.96245483
367      paris_moulinrouge_000136                           0.96245481
368      paris_general_002234                               0.96245480
369      paris_general_002711                               0.96245480
370      paris_museedorsay_000137                           0.96245479
371      paris_museedorsay_000586                           0.96245479
372      paris_general_001738                               0.96245478
373      paris_museedorsay_000353                           0.96245477
374      paris_pompidou_000300                              0.96245475
375      paris_notredame_000656                             0.96245473
376      paris_general_000508                               0.96245473
377      paris_general_002068                               0.96245472
378      paris_defense_000191                               0.96245470
379      paris_notredame_000264                             0.96245465
380      paris_museedorsay_000297                           0.96245464
381      paris_museedorsay_000425                           0.96245462
382      paris_museedorsay_001031                           0.96245461
383      paris_museedorsay_000109                           0.96245454
384      paris_general_002305                               0.96245453
385      paris_pompidou_000644                              0.96245452
386      paris_general_002561                               0.96245452
387      paris_defense_000309                               0.96245452
388      paris_pantheon_000530                              0.96245449
389      paris_museedorsay_000019                           0.96245448
390      paris_pompidou_000087                              0.96245445
391      paris_moulinrouge_000015                           0.96245445
392      paris_museedorsay_000287                           0.96245445
393      paris_defense_000356                               0.96245442
394      paris_notredame_000271                             0.96245441
395      paris_general_001784                               0.96245439
396      paris_louvre_000161                                0.96245439
397      paris_invalides_000693                             0.96245438
398      paris_defense_000176                               0.96245438
399      paris_moulinrouge_000146                           0.96245437
400      paris_invalides_000060                             0.96245433
401      paris_general_002837                               0.96245430
402      paris_museedorsay_000705                           0.96245429
403      paris_eiffel_000152                                0.96245429
404      paris_museedorsay_000285                           0.96245426
405      paris_museedorsay_001035                           0.96245425
406      paris_invalides_000668                             0.96245425
407      paris_general_001573                               0.96245424
408      paris_pompidou_000007                              0.96245424
409      paris_museedorsay_000942                           0.96245423
410      paris_defense_000125                               0.96245423
411      paris_defense_000147                               0.96245422
412      paris_invalides_000081                             0.96245421
413      paris_defense_000294                               0.96245421
414      paris_pantheon_000485                              0.96245419
415      paris_general_002520                               0.96245418
416      paris_general_001536                               0.96245418
417      paris_museedorsay_000553                           0.96245418
418      paris_notredame_000971                             0.96245417
419      paris_museedorsay_001112                           0.96245416
420      paris_general_002946                               0.96245415
421      paris_general_000105                               0.96245414
422      paris_eiffel_000167                                0.96245413
423      paris_general_001891                               0.96245412
424      paris_general_002331                               0.96245412
425      paris_defense_000496                               0.96245411
426      paris_general_001674                               0.96245410
427      paris_museedorsay_001100                           0.96245409
428      paris_general_000126                               0.96245408
429      paris_pantheon_000238                              0.96245407
430      paris_pompidou_000454                              0.96245406
431      paris_museedorsay_000455                           0.96245405
432      paris_pompidou_000621                              0.96245405
433      paris_defense_000054                               0.96245404
434      paris_louvre_000162                                0.96245403
435      paris_museedorsay_000328                           0.96245403
436      paris_defense_000577                               0.96245402
437      paris_general_001435                               0.96245402
438      paris_triomphe_000436                              0.96245402
439      paris_pantheon_000461                              0.96245402
440      paris_louvre_000396                                0.96245400
441      paris_general_002149                               0.96245399
442      paris_defense_000616                               0.96245397
443      paris_sacrecoeur_000434                            0.96245394
444      paris_general_001521                               0.96245391
445      paris_museedorsay_000196                           0.96245389
446      paris_defense_000585                               0.96245388
447      paris_general_001834                               0.96245388
448      paris_louvre_000150                                0.96245387
449      paris_general_000895                               0.96245387
450      paris_general_001724                               0.96245387
451      paris_museedorsay_000331                           0.96245387
452      paris_general_002257                               0.96245386
453      paris_pantheon_000108                              0.96245384
454      paris_triomphe_000859                              0.96245383
455      paris_general_001900                               0.96245383
456      paris_pompidou_000661                              0.96245381
457      paris_general_000893                               0.96245381
458      paris_museedorsay_000334                           0.96245380
459      paris_museedorsay_000737                           0.96245379
460      paris_moulinrouge_000743                           0.96245379
461      paris_notredame_000649                             0.96245378
462      paris_general_003088                               0.96245375
463      paris_invalides_000565                             0.96245373
464      paris_pantheon_000399                              0.96245372
465      paris_defense_000535                               0.96245371
466      paris_eiffel_000165                                0.96245371
467      paris_invalides_000588                             0.96245370
468      paris_louvre_000379                                0.96245369
469      paris_museedorsay_000264                           0.96245369
470      paris_museedorsay_001021                           0.96245369
471      paris_general_000127                               0.96245367
472      paris_museedorsay_000390                           0.96245367
473      paris_general_002914                               0.96245367
474      paris_general_000754                               0.96245363
475      paris_notredame_000187                             0.96245362
476      paris_pompidou_000029                              0.96245362
477      paris_louvre_000332                                0.96245359
478      paris_general_003041                               0.96245357
479      paris_defense_000302                               0.96245357
480      paris_invalides_000386                             0.96245356
481      paris_pantheon_000423                              0.96245355
482      paris_general_000731                               0.96245354
483      paris_louvre_000119                                0.96245354
484      paris_defense_000132                               0.96245354
485      paris_moulinrouge_000220                           0.96245352
486      paris_museedorsay_001003                           0.96245351
487      paris_general_000093                               0.96245351
488      paris_museedorsay_000548                           0.96245351
489      paris_moulinrouge_000317                           0.96245351
490      paris_defense_000249                               0.96245349
491      paris_moulinrouge_000818                           0.96245348
492      paris_moulinrouge_000027                           0.96245347
493      paris_general_000927                               0.96245346
494      paris_triomphe_000748                              0.96245346
495      paris_sacrecoeur_000496                            0.96245345
496      paris_defense_000047                               0.96245345
497      paris_pompidou_000532                              0.96245343
498      paris_moulinrouge_000360                           0.96245342
499      paris_invalides_000372                             0.96245342
500      paris_pompidou_000624                              0.96245342
501      paris_museedorsay_000571                           0.96245341
502      paris_general_001600                               0.96245340
503      paris_museedorsay_000754                           0.96245340
504      paris_pompidou_000691                              0.96245339
505      paris_general_003118                               0.96245339
506      paris_museedorsay_000986                           0.96245339
507      paris_notredame_000650                             0.96245338
508      paris_louvre_000019                                0.96245336
509      paris_invalides_000133                             0.96245336
510      paris_pompidou_000230                              0.96245336
511      paris_pantheon_001048                              0.96245335
512      paris_eiffel_000041                                0.96245334
513      paris_general_000354                               0.96245334
514      paris_sacrecoeur_000598                            0.96245333
515      paris_invalides_000748                             0.96245331
516      paris_general_001409                               0.96245330
517      paris_louvre_000017                                0.96245330
518      paris_museedorsay_000811                           0.96245329
519      paris_defense_000546                               0.96245329
520      paris_general_001463                               0.96245328
521      paris_museedorsay_000435                           0.96245326
522      paris_defense_000050                               0.96245325
523      paris_pompidou_000046                              0.96245324
524      paris_moulinrouge_000428                           0.96245322
525      paris_moulinrouge_000050                           0.96245322
526      paris_general_002968                               0.96245321
527      paris_museedorsay_000063                           0.96245321
528      paris_general_002777                               0.96245320
529      paris_eiffel_000219                                0.96245320
530      paris_pompidou_000062                              0.96245319
531      paris_notredame_000736                             0.96245318
532      paris_museedorsay_001064                           0.96245318
533      paris_pompidou_000186                              0.96245317
534      paris_defense_000408                               0.96245315
535      paris_pompidou_000603                              0.96245313
536      paris_invalides_000315                             0.96245313
537      paris_eiffel_000022                                0.96245311
538      paris_pompidou_000641                              0.96245310
539      paris_pompidou_000615                              0.96245309
540      paris_defense_000281                               0.96245305
541      paris_museedorsay_000562                           0.96245304
542      paris_triomphe_000341                              0.96245302
543      paris_moulinrouge_000388                           0.96245301
544      paris_pompidou_000310                              0.96245299
545      paris_invalides_000463                             0.96245298
546      paris_louvre_000290                                0.96245297
547      paris_general_000271                               0.96245295
548      paris_pompidou_000309                              0.96245295
549      paris_general_001090                               0.96245295
550      paris_moulinrouge_000755                           0.96245293
551      paris_museedorsay_000831                           0.96245293
552      paris_general_000918                               0.96245292
553      paris_museedorsay_000096                           0.96245292
554      paris_general_002314                               0.96245291
555      paris_sacrecoeur_000380                            0.96245290
556      paris_defense_000465                               0.96245287
557      paris_defense_000346                               0.96245285
558      paris_moulinrouge_000649                           0.96245285
559      paris_pantheon_000483                              0.96245285
560      paris_general_002030                               0.96245284
561      paris_moulinrouge_000702                           0.96245284
562      paris_moulinrouge_000489                           0.96245282
563      paris_eiffel_000173                                0.96245281
564      paris_louvre_000403                                0.96245281
565      paris_invalides_000197                             0.96245281
566      paris_louvre_000082                                0.96245279
567      paris_museedorsay_001042                           0.96245279
568      paris_general_001740                               0.96245278
569      paris_eiffel_000290                                0.96245278
570      paris_eiffel_000298                                0.96245275
571      paris_museedorsay_000095                           0.96245275
572      paris_pompidou_000436                              0.96245273
573      paris_museedorsay_001052                           0.96245272
574      paris_museedorsay_000042                           0.96245272
575      paris_museedorsay_000161                           0.96245271
576      paris_triomphe_000198                              0.96245270
577      paris_invalides_000644                             0.96245270
578      paris_pompidou_000155                              0.96245268
579      paris_museedorsay_000213                           0.96245267
580      paris_pantheon_001061                              0.96245266
581      paris_notredame_000922                             0.96245264
582      paris_pompidou_000337                              0.96245263
583      paris_sacrecoeur_000156                            0.96245262
584      paris_museedorsay_000755                           0.96245261
585      paris_defense_000615                               0.96245261
586      paris_museedorsay_000291                           0.96245261
587      paris_moulinrouge_000527                           0.96245260
588      paris_defense_000024                               0.96245257
589      paris_invalides_000595                             0.96245256
590      paris_louvre_000286                                0.96245256
591      paris_pantheon_000330                              0.96245255
592      paris_sacrecoeur_000261                            0.96245254
593      paris_invalides_000267                             0.96245253
594      paris_general_000939                               0.96245253
595      paris_general_003147                               0.96245250
596      paris_museedorsay_001107                           0.96245250
597      paris_defense_000198                               0.96245249
598      paris_pompidou_000179                              0.96245249
599      paris_museedorsay_000976                           0.96245249
600      paris_invalides_000576                             0.96245248
601      paris_moulinrouge_000060                           0.96245248
602      paris_moulinrouge_000543                           0.96245248
603      paris_defense_000207                               0.96245247
604      paris_general_001656                               0.96245243
605      paris_pompidou_000581                              0.96245243
606      paris_invalides_000339                             0.96245242
607      paris_general_002102                               0.96245242
608      paris_defense_000101                               0.96245241
609      paris_moulinrouge_000859                           0.96245239
610      paris_museedorsay_000216                           0.96245239
611      paris_defense_000211                               0.96245239
612      paris_general_002970                               0.96245239
613      paris_louvre_000000                                0.96245239
614      paris_louvre_000327                                0.96245237
615      paris_defense_000336                               0.96245235
616      paris_moulinrouge_000383                           0.96245235
617      paris_museedorsay_000317                           0.96245234
618      paris_defense_000590                               0.96245232
619      paris_general_000393                               0.96245230
620      paris_general_001446                               0.96245229
621      paris_moulinrouge_000210                           0.96245228
622      paris_sacrecoeur_000604                            0.96245228
623      paris_general_001200                               0.96245227
624      paris_museedorsay_000277                           0.96245227
625      paris_museedorsay_000327                           0.96245227
626      paris_louvre_000013                                0.96245226
627      paris_museedorsay_000651                           0.96245225
628      paris_invalides_000666                             0.96245223
629      paris_general_001788                               0.96245222
630      paris_notredame_000675                             0.96245221
631      paris_pantheon_000545                              0.96245216
632      paris_pantheon_000409                              0.96245214
633      paris_louvre_000309                                0.96245214
634      paris_defense_000232                               0.96245213
635      paris_pompidou_000181                              0.96245213
636      paris_general_002209                               0.96245212
637      paris_triomphe_000151                              0.96245211
638      paris_louvre_000176                                0.96245210
639      paris_sacrecoeur_000446                            0.96245208
640      paris_defense_000162                               0.96245207
641      paris_general_003107                               0.96245207
642      paris_general_002339                               0.96245207
643      paris_invalides_000270                             0.96245207
644      paris_general_001455                               0.96245206
645      paris_moulinrouge_000216                           0.96245206
646      paris_general_000137                               0.96245205
647      paris_general_001292                               0.96245202
